copied_file_name,copied_path,problem_id,file_name,relative_path,path,code_lines,loc_bin,function_count,top_level_function_count,nested_function_count,class_count,method_count,loop_count,if_count,return_count,assign_count,call_count,max_ast_depth,file_size_bytes,syntax_ok,error,blank_lines,comment_lines,total_lines
p02778_s128125770.py,SemBench/data/python_codenet/code/p02778_s128125770.py,p02778,s128125770.py,p02778/s128125770.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02778/s128125770.py,8,<= 50,1,1,0,0,0,1,0,1,4,5,7,199,True,,1,3,12
p02632_s796993434.py,SemBench/data/python_codenet/code/p02632_s796993434.py,p02632,s796993434.py,p02632/s796993434.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02632/s796993434.py,24,<= 50,2,0,0,1,2,3,1,2,15,14,12,776,True,,2,0,26
p03739_s564444157.py,SemBench/data/python_codenet/code/p03739_s564444157.py,p03739,s564444157.py,p03739/s564444157.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03739/s564444157.py,17,<= 50,2,2,0,0,0,1,2,2,9,11,11,351,True,,2,0,19
p02259_s976581753.py,SemBench/data/python_codenet/code/p02259_s976581753.py,p02259,s976581753.py,p02259/s976581753.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02259/s976581753.py,16,<= 50,1,1,0,0,0,2,1,1,9,10,12,386,True,,1,0,17
p03061_s474801733.py,SemBench/data/python_codenet/code/p03061_s474801733.py,p03061,s474801733.py,p03061/s474801733.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03061/s474801733.py,21,<= 50,2,2,0,0,0,2,3,3,10,17,10,445,True,,3,0,24
p02862_s751098592.py,SemBench/data/python_codenet/code/p02862_s751098592.py,p02862,s751098592.py,p02862/s751098592.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02862/s751098592.py,17,<= 50,1,1,0,0,0,2,2,1,10,11,13,441,True,,0,0,17
p02574_s531409627.py,SemBench/data/python_codenet/code/p02574_s531409627.py,p02574,s531409627.py,p02574/s531409627.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02574/s531409627.py,32,<= 50,1,1,0,0,0,4,7,0,13,15,10,1060,True,,13,5,50
p03732_s213600786.py,SemBench/data/python_codenet/code/p03732_s213600786.py,p03732,s213600786.py,p03732/s213600786.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03732/s213600786.py,29,<= 50,1,1,0,0,0,6,3,1,13,18,13,808,True,,4,0,33
p03212_s750464851.py,SemBench/data/python_codenet/code/p03212_s750464851.py,p03212,s750464851.py,p03212/s750464851.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03212/s750464851.py,28,<= 50,1,1,0,0,0,1,7,1,11,6,9,574,True,,7,0,35
p03166_s087378779.py,SemBench/data/python_codenet/code/p03166_s087378779.py,p03166,s087378779.py,p03166/s087378779.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03166/s087378779.py,28,<= 50,1,1,0,0,0,5,2,1,13,19,11,685,True,,9,2,39
p04012_s017302770.py,SemBench/data/python_codenet/code/p04012_s017302770.py,p04012,s017302770.py,p04012/s017302770.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p04012/s017302770.py,11,<= 50,1,1,0,0,0,1,1,0,4,6,11,253,True,,0,0,11
p03700_s004932726.py,SemBench/data/python_codenet/code/p03700_s004932726.py,p03700,s004932726.py,p03700/s004932726.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03700/s004932726.py,36,<= 50,3,1,2,0,0,2,3,2,22,31,11,1088,True,,13,0,49
p02845_s083122056.py,SemBench/data/python_codenet/code/p02845_s083122056.py,p02845,s083122056.py,p02845/s083122056.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02845/s083122056.py,23,<= 50,1,1,0,0,0,2,2,0,12,16,12,752,True,,12,13,48
p02260_s801172078.py,SemBench/data/python_codenet/code/p02260_s801172078.py,p02260,s801172078.py,p02260/s801172078.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02260/s801172078.py,20,<= 50,1,1,0,0,0,2,2,1,12,11,10,421,True,,1,0,21
p03732_s052270729.py,SemBench/data/python_codenet/code/p03732_s052270729.py,p03732,s052270729.py,p03732/s052270729.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03732/s052270729.py,18,<= 50,1,1,0,0,0,2,3,0,8,15,11,566,True,,5,0,23
p02259_s656236937.py,SemBench/data/python_codenet/code/p02259_s656236937.py,p02259,s656236937.py,p02259/s656236937.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02259/s656236937.py,15,<= 50,1,1,0,0,0,2,1,1,8,10,12,351,True,,1,0,16
p02573_s994641371.py,SemBench/data/python_codenet/code/p02573_s994641371.py,p02573,s994641371.py,p02573/s994641371.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02573/s994641371.py,24,<= 50,1,1,0,0,0,3,3,1,11,19,10,618,True,,1,0,25
p03946_s634825233.py,SemBench/data/python_codenet/code/p03946_s634825233.py,p03946,s634825233.py,p03946/s634825233.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03946/s634825233.py,22,<= 50,1,1,0,0,0,1,1,0,8,17,10,669,True,,3,2,27
p00001_s569701431.py,SemBench/data/python_codenet/code/p00001_s569701431.py,p00001,s569701431.py,p00001/s569701431.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p00001/s569701431.py,9,<= 50,1,1,0,0,0,2,0,0,3,8,9,253,True,,5,0,14
p03681_s869641296.py,SemBench/data/python_codenet/code/p03681_s869641296.py,p03681,s869641296.py,p03681/s869641296.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03681/s869641296.py,15,<= 50,1,1,0,0,0,1,2,1,9,8,8,298,True,,5,0,20
p04020_s273775695.py,SemBench/data/python_codenet/code/p04020_s273775695.py,p04020,s273775695.py,p04020/s273775695.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p04020/s273775695.py,30,<= 50,1,1,0,0,0,1,3,0,17,19,11,906,True,,8,1,39
p02848_s193185254.py,SemBench/data/python_codenet/code/p02848_s193185254.py,p02848,s193185254.py,p02848/s193185254.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02848/s193185254.py,18,<= 50,5,5,0,0,0,2,1,5,3,19,11,375,True,,3,0,21
p03645_s475181676.py,SemBench/data/python_codenet/code/p03645_s475181676.py,p03645,s475181676.py,p03645/s475181676.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03645/s475181676.py,26,<= 50,1,1,0,0,0,3,4,2,7,16,11,653,True,,3,1,30
p03295_s163746453.py,SemBench/data/python_codenet/code/p03295_s163746453.py,p03295,s163746453.py,p03295/s163746453.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03295/s163746453.py,29,<= 50,5,5,0,0,0,1,1,5,8,21,10,1081,True,,5,2,36
p02912_s178156902.py,SemBench/data/python_codenet/code/p02912_s178156902.py,p02912,s178156902.py,p02912/s178156902.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02912/s178156902.py,14,<= 50,1,1,0,0,0,1,2,0,4,17,10,372,True,,1,0,15
p03457_s130560512.py,SemBench/data/python_codenet/code/p03457_s130560512.py,p03457,s130560512.py,p03457/s130560512.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03457/s130560512.py,21,<= 50,1,1,0,0,0,2,4,0,5,18,11,453,True,,4,0,25
p03945_s980934431.py,SemBench/data/python_codenet/code/p03945_s980934431.py,p03945,s980934431.py,p03945/s980934431.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03945/s980934431.py,18,<= 50,1,1,0,0,0,1,0,1,4,10,10,623,True,,3,1,22
p03045_s715891268.py,SemBench/data/python_codenet/code/p03045_s715891268.py,p03045,s715891268.py,p03045/s715891268.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03045/s715891268.py,46,<= 50,11,1,0,1,10,1,4,10,14,32,11,1471,True,,24,0,70
p03776_s255183435.py,SemBench/data/python_codenet/code/p03776_s255183435.py,p03776,s255183435.py,p03776/s255183435.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03776/s255183435.py,40,<= 50,1,1,0,0,0,4,5,3,20,20,12,757,True,,0,0,40
p02762_s835682914.py,SemBench/data/python_codenet/code/p02762_s835682914.py,p02762,s835682914.py,p02762/s835682914.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02762/s835682914.py,50,<= 50,2,2,0,0,0,6,4,0,22,30,10,1135,True,,2,3,55
p02797_s304772953.py,SemBench/data/python_codenet/code/p02797_s304772953.py,p02797,s304772953.py,p02797/s304772953.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02797/s304772953.py,20,<= 50,1,1,0,0,0,5,3,1,1,16,10,424,True,,4,0,24
p02788_s443546131.py,SemBench/data/python_codenet/code/p02788_s443546131.py,p02788,s443546131.py,p02788/s443546131.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02788/s443546131.py,44,<= 50,4,4,0,0,0,6,1,2,18,28,11,847,True,,8,0,52
p03130_s699278750.py,SemBench/data/python_codenet/code/p03130_s699278750.py,p03130,s699278750.py,p03130/s699278750.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03130/s699278750.py,17,<= 50,2,2,0,0,0,1,2,1,4,13,10,363,True,,2,0,19
p03946_s863513557.py,SemBench/data/python_codenet/code/p03946_s863513557.py,p03946,s863513557.py,p03946/s863513557.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03946/s863513557.py,25,<= 50,3,3,0,0,0,2,4,3,13,16,10,551,True,,3,1,29
p03061_s770380874.py,SemBench/data/python_codenet/code/p03061_s770380874.py,p03061,s770380874.py,p03061/s770380874.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03061/s770380874.py,44,<= 50,3,0,0,1,3,5,2,1,30,22,12,1377,True,,6,3,53
p03138_s854210582.py,SemBench/data/python_codenet/code/p03138_s854210582.py,p03138,s854210582.py,p03138/s854210582.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03138/s854210582.py,25,<= 50,1,1,0,0,0,2,6,0,13,19,13,871,True,,4,0,29
p03598_s539299785.py,SemBench/data/python_codenet/code/p03598_s539299785.py,p03598,s539299785.py,p03598/s539299785.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03598/s539299785.py,18,<= 50,4,3,1,0,0,2,1,1,4,16,11,642,True,,6,3,27
p03137_s934893909.py,SemBench/data/python_codenet/code/p03137_s934893909.py,p03137,s934893909.py,p03137/s934893909.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03137/s934893909.py,12,<= 50,1,1,0,0,0,1,1,0,4,14,12,735,True,,3,16,31
p02881_s128953658.py,SemBench/data/python_codenet/code/p02881_s128953658.py,p02881,s128953658.py,p02881/s128953658.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02881/s128953658.py,18,<= 50,2,1,1,0,0,2,2,1,6,11,11,492,True,,1,0,19
p03805_s713017617.py,SemBench/data/python_codenet/code/p03805_s713017617.py,p03805,s713017617.py,p03805/s713017617.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03805/s713017617.py,23,<= 50,2,2,0,0,0,2,3,2,10,14,9,521,True,,8,0,31
p02615_s723787730.py,SemBench/data/python_codenet/code/p02615_s723787730.py,p02615,s723787730.py,p02615/s723787730.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02615/s723787730.py,30,<= 50,9,9,0,0,0,1,1,8,9,37,12,974,True,,5,0,35
p02921_s899233017.py,SemBench/data/python_codenet/code/p02921_s899233017.py,p02921,s899233017.py,p02921/s899233017.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02921/s899233017.py,13,<= 50,1,1,0,0,0,1,2,0,5,8,9,272,True,,9,0,22
p03829_s721936200.py,SemBench/data/python_codenet/code/p03829_s721936200.py,p03829,s721936200.py,p03829/s721936200.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03829/s721936200.py,11,<= 50,1,1,0,0,0,1,1,0,4,11,12,317,True,,8,0,19
p03971_s738643195.py,SemBench/data/python_codenet/code/p03971_s738643195.py,p03971,s738643195.py,p03971/s738643195.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03971/s738643195.py,25,<= 50,1,1,0,0,0,1,5,0,10,10,12,704,True,,13,1,39
p03283_s170675067.py,SemBench/data/python_codenet/code/p03283_s170675067.py,p03283,s170675067.py,p03283/s170675067.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03283/s170675067.py,17,<= 50,1,1,0,0,0,5,1,0,7,17,10,539,True,,7,2,26
p02866_s386270147.py,SemBench/data/python_codenet/code/p02866_s386270147.py,p02866,s386270147.py,p02866/s386270147.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02866/s386270147.py,21,<= 50,2,2,0,0,0,1,1,1,7,12,11,478,True,,9,0,30
p03986_s070029927.py,SemBench/data/python_codenet/code/p03986_s070029927.py,p03986,s070029927.py,p03986/s070029927.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03986/s070029927.py,21,<= 50,1,1,0,0,0,1,3,0,9,12,10,487,True,,1,0,22
p02555_s013244601.py,SemBench/data/python_codenet/code/p02555_s013244601.py,p02555,s013244601.py,p02555/s013244601.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02555/s013244601.py,25,<= 50,1,1,0,0,0,2,1,2,14,9,12,603,True,,6,1,32
p02996_s559853936.py,SemBench/data/python_codenet/code/p02996_s559853936.py,p02996,s559853936.py,p02996/s559853936.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02996/s559853936.py,15,<= 50,1,1,0,0,0,1,3,0,5,12,11,344,True,,2,0,17
p03108_s445238174.py,SemBench/data/python_codenet/code/p03108_s445238174.py,p03108,s445238174.py,p03108/s445238174.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03108/s445238174.py,50,<= 50,9,1,0,1,8,3,4,9,19,28,11,1443,True,,12,2,64
p03110_s451569811.py,SemBench/data/python_codenet/code/p03110_s451569811.py,p03110,s451569811.py,p03110/s451569811.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03110/s451569811.py,15,<= 50,5,5,0,0,0,1,1,5,7,21,10,353,True,,1,0,16
p03660_s252531035.py,SemBench/data/python_codenet/code/p03660_s252531035.py,p03660,s252531035.py,p03660/s252531035.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03660/s252531035.py,32,<= 50,1,1,0,0,0,4,3,1,16,17,10,688,True,,5,0,37
p02603_s147871840.py,SemBench/data/python_codenet/code/p02603_s147871840.py,p02603,s147871840.py,p02603/s147871840.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02603/s147871840.py,10,<= 50,1,1,0,0,0,1,2,0,4,9,12,246,True,,2,0,12
p02623_s886318742.py,SemBench/data/python_codenet/code/p02623_s886318742.py,p02623,s886318742.py,p02623/s886318742.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02623/s886318742.py,34,<= 50,1,1,0,0,0,3,4,1,20,10,10,727,True,,7,0,41
p03970_s373961271.py,SemBench/data/python_codenet/code/p03970_s373961271.py,p03970,s373961271.py,p03970/s373961271.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03970/s373961271.py,10,<= 50,1,1,0,0,0,1,2,0,4,5,9,200,True,,1,0,11
p03018_s026668294.py,SemBench/data/python_codenet/code/p03018_s026668294.py,p03018,s026668294.py,p03018/s026668294.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03018/s026668294.py,26,<= 50,4,4,0,0,0,2,1,4,10,18,9,588,True,,6,0,32
p03361_s218636168.py,SemBench/data/python_codenet/code/p03361_s218636168.py,p03361,s218636168.py,p03361/s218636168.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03361/s218636168.py,21,<= 50,1,1,0,0,0,2,6,1,3,12,13,598,True,,5,0,26
p03157_s983214415.py,SemBench/data/python_codenet/code/p03157_s983214415.py,p03157,s983214415.py,p03157/s983214415.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03157/s983214415.py,48,<= 50,1,1,0,0,0,7,5,2,19,20,12,898,True,,0,0,48
p03828_s382741635.py,SemBench/data/python_codenet/code/p03828_s382741635.py,p03828,s382741635.py,p03828/s382741635.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03828/s382741635.py,28,<= 50,1,1,0,0,0,5,4,1,13,11,12,569,True,,4,0,32
p03069_s234943395.py,SemBench/data/python_codenet/code/p03069_s234943395.py,p03069,s234943395.py,p03069/s234943395.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03069/s234943395.py,27,<= 50,1,1,0,0,0,3,2,0,17,25,11,746,True,,11,0,38
p02756_s851907102.py,SemBench/data/python_codenet/code/p02756_s851907102.py,p02756,s851907102.py,p02756/s851907102.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02756/s851907102.py,31,<= 50,1,1,0,0,0,1,6,0,12,20,13,714,True,,2,0,33
p03352_s040222631.py,SemBench/data/python_codenet/code/p03352_s040222631.py,p03352,s040222631.py,p03352/s040222631.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03352/s040222631.py,9,<= 50,1,1,0,0,0,2,1,0,3,7,10,213,True,,2,0,11
p02768_s980550597.py,SemBench/data/python_codenet/code/p02768_s980550597.py,p02768,s980550597.py,p02768/s980550597.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02768/s980550597.py,13,<= 50,1,1,0,0,0,2,0,1,6,11,12,390,True,,5,0,18
p03050_s961275935.py,SemBench/data/python_codenet/code/p03050_s961275935.py,p03050,s961275935.py,p03050/s961275935.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03050/s961275935.py,17,<= 50,1,1,0,0,0,2,3,1,7,6,10,376,True,,0,1,18
p03600_s303561902.py,SemBench/data/python_codenet/code/p03600_s303561902.py,p03600,s303561902.py,p03600/s303561902.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03600/s303561902.py,25,<= 50,1,1,0,0,0,6,5,2,7,19,14,817,True,,4,1,30
p03043_s866840595.py,SemBench/data/python_codenet/code/p03043_s866840595.py,p03043,s866840595.py,p03043/s866840595.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03043/s866840595.py,11,<= 50,1,1,0,0,0,2,0,1,6,6,9,182,True,,2,0,13
p03597_s664978073.py,SemBench/data/python_codenet/code/p03597_s664978073.py,p03597,s664978073.py,p03597/s664978073.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03597/s664978073.py,16,<= 50,3,2,1,0,0,2,1,1,4,10,9,412,True,,7,1,24
p02735_s281118223.py,SemBench/data/python_codenet/code/p02735_s281118223.py,p02735,s281118223.py,p02735/s281118223.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02735/s281118223.py,17,<= 50,1,1,0,0,0,2,3,0,10,10,9,319,True,,0,0,17
p02577_s627381303.py,SemBench/data/python_codenet/code/p02577_s627381303.py,p02577,s627381303.py,p02577/s627381303.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02577/s627381303.py,8,<= 50,1,1,0,0,0,1,1,0,3,4,9,174,True,,3,0,11
p02260_s034844457.py,SemBench/data/python_codenet/code/p02260_s034844457.py,p02260,s034844457.py,p02260/s034844457.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02260/s034844457.py,16,<= 50,1,1,0,0,0,2,3,1,7,15,11,455,True,,1,0,17
p03845_s989209219.py,SemBench/data/python_codenet/code/p03845_s989209219.py,p03845,s989209219.py,p03845/s989209219.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03845/s989209219.py,15,<= 50,3,3,0,0,0,1,0,3,7,16,10,274,True,,5,0,20
p02844_s592212819.py,SemBench/data/python_codenet/code/p02844_s592212819.py,p02844,s592212819.py,p02844/s592212819.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02844/s592212819.py,21,<= 50,1,1,0,0,0,4,3,2,10,14,10,479,True,,3,0,24
p03209_s907330070.py,SemBench/data/python_codenet/code/p03209_s907330070.py,p03209,s907330070.py,p03209/s907330070.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03209/s907330070.py,23,<= 50,1,1,0,0,0,1,7,7,3,10,12,472,True,,7,0,30
p02272_s252396011.py,SemBench/data/python_codenet/code/p02272_s252396011.py,p02272,s252396011.py,p02272/s252396011.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02272/s252396011.py,32,<= 50,2,2,0,0,0,1,2,0,16,20,10,796,True,,6,0,38
p02804_s038127654.py,SemBench/data/python_codenet/code/p02804_s038127654.py,p02804,s038127654.py,p02804/s038127654.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02804/s038127654.py,36,<= 50,2,2,0,0,0,3,4,1,22,15,17,1089,True,,5,4,45
p03372_s980518099.py,SemBench/data/python_codenet/code/p03372_s980518099.py,p03372,s980518099.py,p03372/s980518099.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03372/s980518099.py,42,<= 50,1,1,0,0,0,4,1,0,27,22,12,1800,True,,9,1,52
p03329_s143633684.py,SemBench/data/python_codenet/code/p03329_s143633684.py,p03329,s143633684.py,p03329/s143633684.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p03329/s143633684.py,25,<= 50,1,1,0,0,0,2,4,3,10,11,10,591,True,,8,1,34
p02990_s630966506.py,SemBench/data/python_codenet/code/p02990_s630966506.py,p02990,s630966506.py,p02990/s630966506.py,SemBench/data/python/codenet_python/Project_CodeNet_Python800/p02990/s630966506.py,33,<= 50,2,2,0,0,0,2,4,3,22,11,12,872,True,,4,0,37
